Reference_type,access_date,alternate_title,assessment_id,author,date,edition,externalBibCode,internal_taxon_id,internal_taxon_name,isbnissn,keywords,number,number_of_volumes,pages,place_published,publisher,secondary_author,secondary_title,section,short_title,submission_type,title,type,url,volume,year
Assessment,,"",200721782,"Kostanjšek, R., Turk, M., Vek, M., Gutiérrez-Aguirre, I. and Gunde-Cimerman, N","","",,173101508,Rana temporaria,"","",1,"",162-166,"","","",Salamandra,"","",Published,"First screening for <i>Batrachochytrium dendrobatidis</i>, <i>B. salamandrivorans</i> and <i>Ranavirus</i> infections in wild and captive amphibians in Slovenia",journal article,"",57,2021
Assessment,,,200721782,"Vorobyeva, E.I. and Darevsky, I.S. ",,,,173101508,Rana temporaria,,,,,,,,,"Pensoft, Moscow",,,Published,Amphibian Populations in the Commonwealth of Independent States: Current Status and Declines,journal article,,,1995
Assessment,,"",200721782,"Rondinini, C., Battistoni, A. and Teofili, C. (compilatori)","","",,173101508,Rana temporaria,"","","","",1-56,Rome,Comitato Italiano IUCN e Ministero dell'Ambiente e della Sicurezza Energetica,"","","","",Published,Lista Rossa IUCN dei vertebrati italiani 2022,report,"","",2022
Assessment,,"",200721782,"Moor, H., Bergamini, A., Vorburger, C., Holderegger, R., Bühler, C., Egger, S. and Schmidt, B.R","","",,173101508,Rana temporaria,"","","","",e2123070119,"","","",Proceedings of the National Academy of Sciences of the USA,"","",Published,Bending the curve: Simple but massive conservation action leads to landscape-scale recovery of amphibians,journal article,"",119,2022
Assessment,,,200721782,"Schmidt, B.R., Bancila, R.I., Hartel, T., Grossenbacher, K. and Schaub, M. ",,,,173101508,Rana temporaria,,,,,e03528,,,,Ecosphere ,,,Published,Shifts in amphibian population dynamics in response to a change in the predator community,journal article,,12,2021
Assessment,,,200721782,"Schmidt, B.R., Brenneisen, S. and Zumbach, S. ",,,,173101508,Rana temporaria,,,,,228-239,,,,Herpetologica ,,,Published,Evidence-based amphibian conservation: a case study of toad tunnels,journal article,,76,2020
Assessment,,"",200721782,IUCN,28 October 2024,"",,173101508,Rana temporaria,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",200741141,"Böhme, W., Grossenbacher, K. and Thiesmeier, B.","","",,59463,Pleurodeles waltl,"","","","","",Wiebelsheim,AULA-Verlag,"","","","",Published,"Handbuch der Reptilien und Amphibien Europas, band 4/I:Schwanzlurche (Urodela)",book,"","",1999
Assessment,,,200741141,"Griffiths, R.A.",,,,59463,Pleurodeles waltl,,"Newts, Salamanders, Europe, natural history",,,,London,Poyser Natural History,,,,,,Newts and Salamanders of Europe,Book,,,1996
Assessment,,"",200741141,"Arnold, E.N","","",,59463,Pleurodeles waltl,"","","","",288,"",Princeton University Press,"","","","",Published,Reptiles and Amphibians of Europe,book,"","",2003
Assessment,,"",200741141,"Godinho, R., Teixeira, J., Rebelo, R., Segurado, P., Loureiro, A., Álvares, F., Gomes, N., Cardoso, P., Camilo-Alves, C. and Brito, J.C.","","",,59463,Pleurodeles waltl,"","","","",61-81,"","","",Revista Española de Herpetología,"","",Published,Atlas of the continental Portuguese herpetofauna: an assemblage of published and new data,journal article,"",13,1999
Assessment,,,200741141,"Ferrand de Almeida, N., Ferrand de Almeida, P., Gonçalves, H., Sequeira, F., Teixeira, J. and Ferrand de Almeida, F.",,,,59463,Pleurodeles waltl,,,,,,Porto,FAPAS-Cámara Municipal de Porto,,,,,,Guia FAPAS Anfibios e Répteis de Portugal,Book,,,2001
Assessment,,,200741141,"Pleguezuelos, J.M., Márquez, R. and Lizana, M.",,,,59463,Pleurodeles waltl,,,,,pp 584,Madrid,Dirección General de la Conservación de la naturaleza-Associación Herpetológica Española,,,,,,Atlas y Libro Rojo de los Anfibios y Reptiles de España,Book,,,2002
Assessment,,"",200741141,"Malkmus, R.","","",,59463,Pleurodeles waltl,"","","","",448p,Ruggel (Germany),A.R.G. Gantner Verlag K.G.,"","","","",Published,"Amphibians and Reptiles of Portugal, Madeira and the Azores-Archipelago",book,"","",2004
Assessment,,"",200741141,"Pleguezuelos, J.M","","",,59463,Pleurodeles waltl,"","","","","",Las Palmas de Gran Canarias,Asociacion Herpetologica Española,"","","","",Published,Distribucion y Biogeografia de los Anfibios y Reptiles en España y Portugal,book,"","",1997
Assessment,,"",200741141,"Hernández, A., Herrero, B.,  Parra, J.J., Sáez, F.J., Santiago, M.N., Valladares, L.F. and Zaldívar, M.P.","","",,59463,Pleurodeles waltl,"","",1,"",23,"","","",Boletín de la Asociación Herpetológica Española,"","",Published,"<i>Pleurodeles waltl</i> (Gallipato) y <i>Triturus helveticus</i> (Tritón Palmeado), Nuevos datos sobre la distribución en la Provincia de Palencia",journal article,"",11,2000
Assessment,,"",200741141,"Martínez-Solano, I. and Bosch, J.","","",,59463,Pleurodeles waltl,"","","","",54-55,"","","",Quercus,"","",Published,Peligro para los anfibios de las canteras madrileñas de Alpedrete,journal article,"",188,2001
Assessment,,,200741141,"Reques, R.",,,,59463,Pleurodeles waltl,,,,,,Córdoba,Diputación de Córdoba,,,,,,Anfibios. Ecología y Conservación,Book,,,2000
Assessment,,"",200741141,"García-Cardenete, L., González de la Vega, J.P., Barnestein, J.A.M. and Pérez-Contreras, J.","","",,59463,Pleurodeles waltl,"","",3-4,"",93-101,"","","",Acta Granatense,"","",Published,"Consideraciones sobre los límites de distribución en altitud de anfibios y reptiles en la Cordillera Bética (España), y registros máximos para cada especie",journal article,"",2,2003
Assessment,,"",200741141,"Alvarez, A. and Martin, L.","","",,59463,Pleurodeles waltl,"","","","",2,"","","",FrogLog,"","",Published,Fish elimination by pond drainage to preserve a toad population in Spain,journal article,"",41,2000
Assessment,,"",200741141,"Salvador, A.","","",,59463,Pleurodeles waltl,"","","","",1-43,"","","",Smithsonian Herpetological Information Service,"","",Published,Amphibians of northwest Africa,journal article,"",109,1996
Assessment,,"",200741141,"Mellado, J. and Mateo, J.A.","","",,59463,Pleurodeles waltl,"","",2,"",58-61,"","","",Herpetological Journal,"","",Published,New records of Moroccan Herpetofauna,journal article,"",2,1992
Assessment,,"",200741141,"Alberch, P. and González, D.","","",,59463,Pleurodeles waltl,"","","","",71-82,"","","",Miscellania Zoologica,"","",Published,"Notas sobre distribución, biotopo, morfología y biometría del <i>Pleurodeles waltli</i> Michahelles en el NE. De la península ibérica. (Amphibia, Salamandridae)",journal article,"",3,1973
Assessment,,"",200741141,"Pasteur, G. and Bons, J.","","",,59463,Pleurodeles waltl,"","",14,"",1-241,"","","","Travaux de l'Institut scientifique chérifien, Série Zoologie","","",Published,Les Batraciens du Maroc,journal article,"",17,1959
Assessment,,"",200741141,"Díaz-Paniagua, C.","","",,59463,Pleurodeles waltl,"","","","",447-453,"","","",Herpetological Journal,"","",Published,Temporary ponds as breeding sites of amphibians at a locality in southwestern Spain,journal article,"",1,1990
Assessment,,"",200741141,"Díaz-Paniagua, C.","","",,59463,Pleurodeles waltl,"","","","",267-272,"","","",Ecography,"","",Published,Variability in timing of larval season in an amphibian community in SW Spain,journal article,"",15,1992
Assessment,,"",200741141,"Malkmus, R.","","",,59463,Pleurodeles waltl,"","","","",226-229,"","","",Zeitschrift für Feldherpetologie,"","",Published,Zur Verbreitung von <i>Pleurodeles</i> waltl in Nord-Portugal [On the distribution of <i>Pleurodeles waltl</i> in northern Portugal],journal article,"",6,1999
Assessment,,"",200741141,"Salvador, A.","","",,59463,Pleurodeles waltl,"","","","","",Madrid [http://www.vertebradosibericos.org/],Museo Nacional de Ciencias Naturales,"L.M. Carrascal, and A. Salvador",Enciclopedia Virtual de los Vertebrados Españoles,"","",Published,Gallipato - <i>Pleurodeles waltl</i>,book section,http://www.vertebradosibericos.org/,"",2002
Assessment,,,200741141,"García-París, M.",,,,59463,Pleurodeles waltl,,,,,,Madrid,"Ministerio de Agricultura, Pesca y Alimentacion",,,,,,Los Anfibios de España,Book,,,1985
Assessment,,,200741141,"González de la Vega, J.P.",,,,59463,Pleurodeles waltl,,,,,,Huelva,Ed. Ertisa,,,,,,Anfibios y Reptiles de la Provincia de Huelva,Book,,,1998
Assessment,,,200741141,"Bons, J. and Geniez, P.",,,,59463,Pleurodeles waltl,,,,,319 pp,"Barcelona, Spain",Asociación Herpetológica Española,,,,,,Amphibiens et reptiles du Maroc (Sahara Occidental compris) Atlas Biogéographique,Book,,,1996
Assessment,,,200741141,"Mateo, J.A., Pleguezuelos, J.M., Fahd, S., Geniez, P. and Martínez-Medina, F.J.",,,,59463,Pleurodeles waltl,,,,,388 pp,Ceuta,Instituto de Estudios Ceuties,,,,,,"Los Anfibios, los Reptiles y el Estrecho de Gibralter. Un ensayo sobre la Herpetofauna de Ceuta y su entorno.",Book,,,2003
Assessment,,"",200741141,"Bermejo García, A.","","",,59463,Pleurodeles waltl,"","",2,"",82-85,"","","",Boletín de la Asociación Herpetológica Española,"","",Published,Nuevos datos de agresiones de <i>Procambarus clarkii</i> sobre <i>Pleurodeles waltl</i>,journal article,"",17,2006
Assessment,,"",200741141,"Carranza, S. and Arnold, E. N.","","",,59463,Pleurodeles waltl,"","",3,"",327-337,"Systematics and Biodiversity, 1 (3): 327-337.",1,3,Systematics and Biodiversity,"","",Published,"History of West Mediterranean newts, <i>Pleurodeles</i> (Amphibia: Salamandridae), inferred from old and recent DNA sequences",journal article,"",1,2004
Assessment,,"",200741141,"Cruz, M.J., Rebelo, R. and Crespo, E.G.","","",,59463,Pleurodeles waltl,"","",3,"",329-338,"","","",Ecography,"","",Published,"Effects of an introduced crayfish, <i>Procambarus clarkii</i>, on the distribution of south-western Iberian amphibians in their breeding habitats",journal article,"",29,2006
Assessment,,"",200741141,"Salvador, A. and García-París, M.","","",,59463,Pleurodeles waltl,"","","","",209-228,"Wiebelsheim [ [Böhme, W. (ed.). <i>Handbuch der Reptilien und Amphibien Europas</i>]",Aula,K. Grossenbacher and B. Thiesmeier,"Band 4/I: Schwanzlurche (Urodela) I (Hynobiidae, Proteidae, Plethodontidae, Salamandridae I)","","",Published,"<i>Pleurodeles waltl</i> (Michahelles, 1830) - rippenmolch",book section,"","",1999
Assessment,,"",200741141,"Gasc, J.P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, R., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,59463,Pleurodeles waltl,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d'Histoire Naturelle,"Gasc, J.-P. et al.","","","",Published,Atlas of Amphibians and Reptiles in Europe,book,"","",1997
Assessment,,"",200741141,"Thorn, R.","","",,59463,Pleurodeles waltl,"","","","",376 pp,Paris,Éditions Paul Lechevalier,"","","","",Published,"Les salamandres d'Europe, d'Asia, et d'Afrique du Nord",book,"","",1968
Assessment,,"",200741141,"Oficialdegui, F.J., Sánchez, M.I., Monsalve-Carcaño, C., Boyero, J., Bosch,  J.","","",,59463,Pleurodeles waltl,"","",11,"", 3221-3231,"","","",Biological Invasions ,"","",Published,The invasive red swamp crayfish (<i>Procambarus clarkii</i>) increases infection of the amphibian chytrid fungus (Batrachochytrium dendrobatidis),journal article,"",21 ,2019
Assessment,,"",200741141,IUCN,28 October 2024,"",,59463,Pleurodeles waltl,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",200741882,"Salvador, A.","","",,59464,Salamandra algira,"","","","",1-43,"","","",Smithsonian Herpetological Information Service,"","",Published,Amphibians of northwest Africa,journal article,"",109,1996
Assessment,,,200741882,"Mateo, J.A., Pleguezuelos, J.M., Fahd, S., Geniez, P. and Martínez-Medina, F.J.",,,,59464,Salamandra algira,,,,,388 pp,Ceuta,Instituto de Estudios Ceuties,,,,,,"Los Anfibios, los Reptiles y el Estrecho de Gibralter. Un ensayo sobre la Herpetofauna de Ceuta y su entorno.",Book,,,2003
Assessment,,"",200741882,"Bogaerts, S. and Donaire-Barroso, D.","","",,59464,Salamandra algira,"","",2,"",67-69,"","","",Elaphe,"","",Published,"Beobachtungen an <i>Salamandra algira</i> (Bedriaga, 1883) aus Ceuta und Chefchaouen (Marokko)",journal article,"",7,1999
Assessment,,"",200741882,"Martinez, J.F., Ruiz, J.L. and Mohamed, L.","","",,59464,Salamandra algira,"","","","",6-8,"","","",Boletín de la Asociación Herpetológica Española,"","",Published,"Una nueva especie para la herpetofauna de Ceuta (España, norte de Africa): <i>Salamandra salamandra algira</i>",journal article,"",8,1997
Assessment,,"",200741882,"Bogaerts, S.","","",,59464,Salamandra algira,"","",2,"",91,"","","",Elaphe,"","",Published,Beobachtungen an <i>Salamandra algira</i> in Marokko,journal article,"",8,2000
Assessment,,"",200741882,"Bogaerts, S. and Donaire-Barroso, D.","","",,59464,Salamandra algira,"","",1-2,"",47-51,"","","",Boletín de la Asociación Herpetológica Española,"","",Published,"Sobre el politipismo en <i>Salamandra algira</i> Bedriaga, 1883",journal article,"",14,2003
Assessment,,"",200741882,"Frost, D.R.","","",,59464,Salamandra algira,"","","","","","New York, USA.",American Museum of Natural History,"","","","","",Amphibian Species of the World: an Online Reference. Version 6.0,electronic source,http://research.amnh.org/herpetology/amphibia/index.html,2021,2021
Assessment,,,200741882,"Beukema, W., De Pous, P., Donaire-Barroso, D., Bogaerts, S., Garcia-Porta, J., Escoriza, D., Arribas, O.J., El Mouden, E.H. and Carranza, S.",,,,59464,Salamandra algira,,,1,,1-60,,,,Zootaxa,,,Published,"Review of the systematics, distribution, biogeography and natural history of Moroccan amphibians.",journal article,,3661,2013
Assessment,,,200741882,"Dinis, M., Merabet, K., Martínez-Freiría, F., Steinfartz, S., Vences, M., Burgon, J.D., Elmer, K.R., Donaire, D., Hinckley, A., Fahd, S. and Joger, U.",,,,59464,Salamandra algira,,,,,81-91,,,,Molecular Phylogenetics and Evolution,,,Published,Allopatric diversification and evolutionary melting pot in a North African Palearctic relict: the biogeographic history of <i>Salamandra algira</i>,journal article,,130,2019
Assessment,,"",200741882,"Escoriza, D. and Comas, M.M.","","",,59464,Salamandra algira,"","",2,"",77-90,"","","",Salamandra,"","",Published,"Description of a new subspecies of <i>Salamandra algira</i> BEDRIAGA, 1883 (Amphibia: Salamandridae) from the Beni Snassen massif (Northeast Morocco)",journal article,"",43,2007
Assessment,,,200741882,"Bouzid, S., Konecny, L., Grolet, O., Douady, C.J., Joly, P. and Bouslama, Z.",,,,59464,Salamandra algira,,,,,461-471,,,,Amphibia-Reptilia,,,Published,"Phylogeny, age structure, growth dynamics and colour pattern of the <i>Salamandra algira algira</i> population in the Edough Massif, northeastern Algeria",journal article,,38,2017
Assessment,,"",200741882,"Hernandez, A. and Escoriza, D.","","",,59464,Salamandra algira,"","","","",143,"","","",ZooKeys,"","",Published,"A new subspecies of African fire salamander <i>Salamandra algira</i> (Urodela, Salamandridae) from the Middle Atlas Mountains, Morocco",journal article,"",893,2019
Assessment,,,200741882,"Ben Hassine, J., Gutiérrez-Rodríguez, J., Escoriza, D. and Martínez-Solano, I.",,,,59464,Salamandra algira,,,,,116-126,,,,Journal of Zoological Systematics and Evolutionary Research,,,Published,"Inferring the roles of vicariance, climate and topography in population differentiation in <i>Salamandra algira</i> (Caudata, Salamandridae)",journal article,,54,2016
Assessment,,"",200741882,"Beddek, M., Zenboudji-Beddek, S., Geniez, P., Fathalla, R., Sourouille, P., Arnal, V., Dellaoui, B., Koudache, F., Telailia, S., Peyre, O. and Crochet, P.A.","","",,59464,Salamandra algira,"","",8,"",e0201218,"","","",PLoS ONE,"","",Published,Comparative phylogeography of amphibians and reptiles in Algeria suggests common causes for the east-west phylogeographic breaks in the Maghreb,journal article,"",13,2018
